t,user,current_round
189698.297439191,Twila,0
189708.41041769,Twila,1
189718.502936452,Twila,2
189728.558366039,Twila,3
189738.6205894,Twila,4
189748.66059272,Twila,5
189758.699767968,Twila,6
189768.740060214,Twila,7
189778.754707235,Twila,8
189788.770458871,Twila,9
189798.781094494,Twila,10
189808.794777009,Twila,11
189818.803755624,Twila,12
189828.821464904,Twila,13
189838.84067431,Twila,14
189848.873378595,Twila,15
189858.87397778,Twila,16
189868.886540159,Twila,17
189878.889274647,Twila,18
189888.901499071,Twila,19
189898.908708525,Twila,20
189908.920625973,Twila,21
189918.946091446,Twila,22
189928.952876363,Twila,23
189938.955626084,Twila,24
189948.958558325,Twila,25
189958.965470951,Twila,26
189968.96804267,Twila,27
189978.970442424,Twila,28
189988.972178552,Twila,29
189998.983258597,Twila,30
190008.988347765,Twila,31
190018.99426983,Twila,32
190029.001908508,Twila,33
190039.005179969,Twila,34
190049.005810938,Twila,35
190059.021004837,Twila,36
190069.027626784,Twila,37
190079.033504505,Twila,38
190089.040295934,Twila,39
190099.042272112,Twila,40
190109.045788522,Twila,41
190119.05637926,Twila,42
190129.057225479,Twila,43
190139.063766755,Twila,44
190149.064056968,Twila,45
190159.07110291,Twila,46
190169.079948643,Twila,47
190179.087736619,Twila,48
190189.095014792,Twila,49
190199.10135804,Twila,50
190209.102685058,Twila,51
190219.106346006,Twila,52
190229.106905537,Twila,53
190239.112311169,Twila,54
190249.120106271,Twila,55
190259.123490785,Twila,56
190269.128241092,Twila,57
190279.132452239,Twila,58
190289.137701594,Twila,59
